tripduration,start station name,end station name,bikeid,usertype,birth year,age,gender
247,Grove St PATH,Brunswick St,29602,Subscriber,1985,32,Female
288,City Hall,Jersey & 3rd,29206,Subscriber,1985,32,Female
224,Manila & 1st,Monmouth and 6th,29264,Subscriber,1984,33,Female
559,McGinley Square,Newark Ave,18345,Subscriber,1979,38,Male
863,Sip Ave,Union St,29304,Subscriber,46,46,Female
597,Newport PATH,Hamilton Park,26272,Subscriber,1981,36,Male
772,City Hall,Sip Ave,26273,Subscriber,29,29,Male
347,Van Vorst Park,Marin Light Rail,29556,Subscriber,NULL,NULL,Unknown
238,Columbus Drive,Morris Canal,29468,Subscriber,1981,36,Unknown
169,Grove St PATH,Jersey & 6th St,29675,Subscriber,1986,31,Male
228,Grove St PATH,Marin Light Rail,29485,Subscriber,43,43,Female
8308,McGinley Square,Oakland Ave,29449,Subscriber,1983,34,Male
723,Riverview Park,Newark Ave,29248,Subscriber,1986,31,Female
711,Riverview Park,Newark Ave,29494,Subscriber,1990,27,Male
4537,Heights Elevator,Hamilton Park,29308,Subscriber,1991,26,Male
310,Brunswick & 6th,Warren St,29484,Subscriber,1992,25,Male
1575,Grove St PATH,Pershing Field,29487,Customer,NULL,NULL,Unknown
78,Newark Ave,Jersey & 3rd,29647,Subscriber,1984,33,Male
243,Jersey & 3rd,City Hall,29276,Subscriber,1964,53,Male
531,Essex Light Rail,Columbus Drive,26210,Subscriber,1959,58,Male
881,Dey St,Grove St PATH,26299,Subscriber,1973,44,Male
193,McGinley Square,Sip Ave,29305,Subscriber,1990,27,Male
215,Sip Ave,McGinley Square,26183,Subscriber,1992,25,Male
316,Newport Pkwy,Columbus Drive,29679,Subscriber,1985,32,Male
297,Van Vorst Park,Exchange Place,29243,Subscriber,47,47,Male
259,Grove St PATH,Brunswick & 6th,29294,Subscriber,28,28,Male
300,JC Medical Center,Grove St PATH,29450,Subscriber,30,30,Male
329,Grove St PATH,Brunswick St,26310,Subscriber,30,30,Male
90,Jersey & 3rd,Newark Ave,29647,Subscriber,1984,33,Male
525,Essex Light Rail,Hamilton Park,29440,Subscriber,23,23,Male
205,Grove St PATH,Van Vorst Park,29298,Subscriber,29,29,Male
976,Sip Ave,North St,26219,Subscriber,39,39,Male
855,Newport PATH,Jersey & 3rd,26232,Subscriber,1983,34,Male
1126,Grove St PATH,Van Vorst Park,29636,Subscriber,40,40,Male
105,Hamilton Park,Jersey & 6th St,29546,Subscriber,1973,44,Male
423,Warren St,Hamilton Park,29208,Subscriber,47,47,Female
130,Grove St PATH,Newark Ave,26151,Subscriber,1982,35,Male
237,Grove St PATH,Hamilton Park,29228,Subscriber,61,61,Male
221,Grove St PATH,Marin Light Rail,26295,Subscriber,30,30,Male
1700,Newport Pkwy,Newport Pkwy,29236,Subscriber,40,40,Male
16239,Bayside Park,Dey St,29492,Subscriber,1985,32,Male
375,Grove St PATH,Liberty Light Rail,29450,Subscriber,1963,54,Male
200,Jersey & 3rd,Grove St PATH,29515,Subscriber,1973,44,Male
562,Sip Ave,Oakland Ave,29621,Subscriber,24,24,Male
443,Grove St PATH,Essex Light Rail,26285,Subscriber,41,41,Male
233,Grove St PATH,Dixon Mills,26299,Subscriber,1986,31,Male
209,Sip Ave,McGinley Square,26182,Subscriber,1991,26,Male
344,Manila & 1st,Jersey & 6th St,29460,Subscriber,29,29,Male
646,5 Corners Library,North St,29246,Subscriber,30,30,Male
699,Sip Ave,Pershing Field,26270,Subscriber,49,49,Female
279,Brunswick St,Hamilton Park,29602,Subscriber,1985,32,Female
303,Exchange Place,Morris Canal,29243,Subscriber,1980,37,Female
393,Newark Ave,Baldwin at Montgomery,26316,Subscriber,1986,31,Male
638,Grove St PATH,Baldwin at Montgomery,29515,Subscriber,1986,31,Male
636,Exchange Place,Liberty Light Rail,29507,Subscriber,39,39,Male
334,Grove St PATH,Monmouth and 6th,29547,Subscriber,1982,35,Male
535,Hamilton Park,Brunswick St,29292,Subscriber,1984,33,Male
769,Exchange Place,McGinley Square,29300,Subscriber,28,28,Male
559,North St,Leonard Gordon Park,29609,Subscriber,30,30,Male
291,Warren St,Newport PATH,26178,Subscriber,1983,34,Male
240,Exchange Place,City Hall,29235,Subscriber,1983,34,Male
455,Hamilton Park,Newport PATH,29208,Customer,NULL,NULL,Unknown
692,Grove St PATH,Jersey & 6th St,29234,Subscriber,1982,35,Male
270,Monmouth and 6th,Warren St,29222,Subscriber,28,28,Male
179,Sip Ave,McGinley Square,29626,Subscriber,57,57,Male
224,Central Ave,Riverview Park,29668,Subscriber,1963,54,Male
344,Sip Ave,Oakland Ave,29646,Subscriber,1984,33,Female
240,Sip Ave,McGinley Square,29305,Subscriber,1972,45,Male
239,Grove St PATH,Hamilton Park,26261,Subscriber,49,49,Male
114,Exchange Place,Essex Light Rail,26431,Subscriber,1980,37,Male
255,Grove St PATH,Dixon Mills,26203,Subscriber,1986,31,Male
173,Exchange Place,Marin Light Rail,29461,Subscriber,47,47,Male
244,Exchange Place,Essex Light Rail,29301,Subscriber,1969,48,Male
326,Exchange Place,Morris Canal,29462,Subscriber,1963,54,Male
254,Manila & 1st,Hamilton Park,29438,Subscriber,49,49,Male
284,Exchange Place,Morris Canal,29435,Subscriber,28,28,Female
547,Newport Pkwy,Exchange Place,26224,Subscriber,1986,31,Male
180,Grove St PATH,Van Vorst Park,18682,Subscriber,47,47,Male
314,Grove St PATH,Hamilton Park,29242,Subscriber,1981,36,Male
418,Newport PATH,Warren St,26283,Subscriber,23,23,Male
368,Newport PATH,Newport Pkwy,29538,Subscriber,24,24,Female
497,Van Vorst Park,Liberty Light Rail,29661,Subscriber,1986,31,Female
385,Manila & 1st,Essex Light Rail,29297,Subscriber,1981,36,Male
277,Grove St PATH,Hamilton Park,29514,Subscriber,43,43,Male
245,Morris Canal,Columbus Drive,29468,Subscriber,51,51,Male
438,Newport PATH,Warren St,29208,Subscriber,30,30,Male
216,Jersey & 6th St,Manila & 1st,29456,Subscriber,29,29,Male
250,Grove St PATH,Van Vorst Park,26306,Subscriber,50,50,Female
469,Sip Ave,Astor Place,26267,Subscriber,1986,31,Female
268,Monmouth and 6th,Dixon Mills,29547,Subscriber,1984,33,Male
999,Newport PATH,5 Corners Library,29527,Subscriber,39,39,Male
419,Sip Ave,Astor Place,29198,Subscriber,1986,31,Male
162,Liberty Light Rail,Lafayette Park,29549,Subscriber,1985,32,Male
468,Sip Ave,Pershing Field,29652,Subscriber,30,30,Female
619,Monmouth and 6th,Christ Hospital,26244,Subscriber,39,39,Female
521,Essex Light Rail,Newport Pkwy,26431,Subscriber,1986,31,Male
819,Sip Ave,Central Ave,29127,Subscriber,41,41,Male
321,Warren St,Essex Light Rail,26300,Subscriber,59,59,Male
295,Grove St PATH,Brunswick St,21412,Subscriber,39,39,Female
337,Sip Ave,Astor Place,26302,Subscriber,1985,32,Female
223,Brunswick St,Grove St PATH,26268,Subscriber,50,50,Male
138,Manila & 1st,Jersey & 6th St,26301,Subscriber,1984,33,Male
1459,Newark Ave,Oakland Ave,26151,Subscriber,1985,32,Male
158,Paulus Hook,Morris Canal,29545,Subscriber,NULL,NULL,Unknown
250,Paulus Hook,Columbus Drive,25852,Subscriber,29,29,Female
282,Jersey & 6th St,Manila & 1st,29675,Subscriber,46,46,Male
378,Columbus Drive,Jersey & 6th St,29468,Subscriber,57,57,Male
200,Grove St PATH,Jersey & 6th St,26268,Subscriber,1984,33,Male
738,Sip Ave,Central Ave,26291,Subscriber,1954,63,Male
344,Warren St,Hamilton Park,29222,Subscriber,1963,54,Male
1918,Warren St,Exchange Place,29653,Subscriber,1986,31,Male
599,Sip Ave,Union St,26273,Subscriber,1990,27,Male
1534,Exchange Place,Marin Light Rail,26224,Subscriber,59,59,Male
203,Manila & 1st,Hamilton Park,29627,Subscriber,43,43,Male
273,Brunswick & 6th,Newark Ave,29575,Subscriber,1986,31,Male
190,Jersey & 3rd,Brunswick St,29239,Subscriber,1980,37,Female
1342,Newport Pkwy,Newport Pkwy,29236,Subscriber,40,40,Male
753,Baldwin at Montgomery,Hilltop,29616,Subscriber,43,43,Male
397,Marin Light Rail,Liberty Light Rail,29477,Subscriber,1986,31,Male
302,Manila & 1st,Hamilton Park,29675,Subscriber,1986,31,Male
169,Jersey & 6th St,Manila & 1st,26268,Subscriber,1985,32,Male
269,Manila & 1st,Jersey & 6th St,29501,Subscriber,46,46,Male
160,Pershing Field,Central Ave,29603,Subscriber,1985,32,Male
252,5 Corners Library,Oakland Ave,26202,Subscriber,41,41,Female
5082,Essex Light Rail,Paulus Hook,29301,Subscriber,1979,38,Male
169,Van Vorst Park,Grove St PATH,26318,Subscriber,28,28,Male
280,Exchange Place,Morris Canal,26287,Subscriber,NULL,NULL,Unknown
250,Manila & 1st,Hamilton Park,29456,Subscriber,61,61,Male
634,Exchange Place,Jersey & 6th St,29221,Subscriber,1980,37,Female
132,Grove St PATH,Dixon Mills,26318,Subscriber,47,47,Male
7859,Oakland Ave,Oakland Ave,26226,Subscriber,1991,26,Male
140,City Hall,Marin Light Rail,29276,Subscriber,1983,34,Male
385,Newport PATH,Hamilton Park,26178,Subscriber,1984,33,Male
133,City Hall,JC Medical Center,29235,Subscriber,40,40,Male
671,Manila & 1st,Liberty Light Rail,26268,Subscriber,1990,27,Male
442,Hamilton Park,Hamilton Park,29627,Subscriber,1969,48,Male
989,Newport Pkwy,Marin Light Rail,29538,Subscriber,30,30,Female
372,Essex Light Rail,City Hall,26300,Subscriber,29,29,Male
938,Exchange Place,Sip Ave,29266,Subscriber,29,29,Male
985,Newport Pkwy,Baldwin at Montgomery,29624,Subscriber,1984,33,Male
285,Manila & 1st,Brunswick St,26190,Subscriber,1996,21,Male
343,Essex Light Rail,Manila & 1st,29297,Subscriber,1981,36,Male
589,Brunswick & 6th,Sip Ave,26303,Subscriber,29,29,Male
371,Exchange Place,Van Vorst Park,29645,Subscriber,NULL,NULL,Unknown
1290,Newport Pkwy,Essex Light Rail,26431,Subscriber,42,42,Male
1498,Exchange Place,Sip Ave,29530,Subscriber,1986,31,Male
245,Warren St,Grove St PATH,29484,Customer,NULL,NULL,Unknown
391,Warren St,Grove St PATH,29223,Subscriber,28,28,Female
390,Warren St,Grove St PATH,29208,Subscriber,1985,32,Male
793,Exchange Place,Liberty Light Rail,29665,Subscriber,24,24,Female
1911,Liberty Light Rail,Liberty Light Rail,26252,Subscriber,47,47,Male
289,Hamilton Park,City Hall,29438,Subscriber,59,59,Male
336,Grove St PATH,Monmouth and 6th,29484,Subscriber,1986,31,Female
187,Brunswick & 6th,Newark Ave,26157,Subscriber,1980,37,Male
1211,Newport Pkwy,Newport Pkwy,26236,Subscriber,28,28,Male
1216,Newport Pkwy,Newport Pkwy,26162,Subscriber,1984,33,Male
1149,Newark Ave,Heights Elevator,29275,Subscriber,1951,66,Male
897,McGinley Square,NJCU,29465,Subscriber,1986,31,Female
250,Hamilton Park,Brunswick & 6th,29299,Subscriber,1992,25,Male
144,Grove St PATH,Jersey & 3rd,29208,Subscriber,1981,36,Male
507,McGinley Square,MLK Light Rail,29305,Subscriber,40,40,Male
171,Jersey & 3rd,Brunswick St,26271,Subscriber,1983,34,Male
241,Grove St PATH,Hamilton Park,21625,Subscriber,1981,36,Male
237,Grove St PATH,Dixon Mills,29223,Subscriber,1979,38,Male
443,Sip Ave,Oakland Ave,29266,Subscriber,40,40,Male
480,Sip Ave,Leonard Gordon Park,26303,Subscriber,1972,45,Male
1199,Grove St PATH,Warren St,26163,Subscriber,1985,32,Female
1252,Brunswick & 6th,City Hall,29299,Subscriber,1992,25,Male
128,Grove St PATH,Newark Ave,29253,Subscriber,41,41,Male
304,Grove St PATH,Warren St,26238,Subscriber,1985,32,Male
289,Grove St PATH,Hamilton Park,29282,Subscriber,40,40,Male
180,Grove St PATH,Van Vorst Park,26311,Subscriber,1980,37,Male
324,Columbus Drive,Morris Canal,25852,Subscriber,51,51,Male
678,Hilltop,Leonard Gordon Park,29551,Subscriber,1981,36,Male
926,North St,City Hall,26219,Subscriber,39,39,Male
1185,5 Corners Library,North St,29512,Subscriber,1990,27,Male
308,Grove St PATH,Hamilton Park,29491,Subscriber,30,30,Female
297,Grove St PATH,Hamilton Park,29662,Subscriber,1991,26,Male
1983,Exchange Place,Dixon Mills,29653,Subscriber,1964,53,Female
141,Jersey & 6th St,Brunswick & 6th,29468,Subscriber,1986,31,Female
485,Grove St PATH,Newport PATH,26265,Customer,NULL,NULL,Unknown
85,Manila & 1st,Newark Ave,29297,Subscriber,1991,26,Male
236,Morris Canal,Columbus Drive,29462,Subscriber,57,57,Male
170,Newark Ave,Dixon Mills,26231,Subscriber,1986,31,Male
314,Columbus Drive,Marin Light Rail,26210,Subscriber,40,40,Male
112,Jersey & 3rd,Monmouth and 6th,29208,Subscriber,39,39,Male
260,Grove St PATH,Marin Light Rail,26181,Subscriber,1986,31,Male
243,Grove St PATH,Dixon Mills,26171,Subscriber,1972,45,Female
281,Hilltop,Oakland Ave,29473,Subscriber,1979,38,Male
162,Newark Ave,Monmouth and 6th,18345,Subscriber,1972,45,Male
207,Warren St,Grove St PATH,26163,Subscriber,1985,32,Male
251,Manila & 1st,Hamilton Park,26212,Subscriber,1983,34,Male
616,5 Corners Library,Riverview Park,29453,Subscriber,1990,27,Male
184,Manila & 1st,Monmouth and 6th,29039,Subscriber,28,28,Male
268,Manila & 1st,Monmouth and 6th,29658,Subscriber,29,29,Female
173,Exchange Place,Morris Canal,29233,Subscriber,1983,34,Male
284,Marin Light Rail,Exchange Place,26224,Subscriber,1986,31,Male
1325,Newport PATH,Newport Pkwy,29577,Customer,NULL,NULL,Unknown
1858,Newport Pkwy,Exchange Place,26236,Subscriber,28,28,Male
1863,Newport Pkwy,Exchange Place,26162,Subscriber,1984,33,Male
451,Riverview Park,Pershing Field,29668,Subscriber,1963,54,Male
142,Newport PATH,Newport Pkwy,26166,Subscriber,1992,25,Male
422,Exchange Place,Marin Light Rail,26293,Subscriber,1979,38,Male
272,Newport PATH,Warren St,26265,Subscriber,1983,34,Male
175,Marin Light Rail,Grove St PATH,29539,Subscriber,1985,32,Female
475,Lincoln Park,McGinley Square,29245,Subscriber,1980,37,Male
366,Grove St PATH,Hamilton Park,26163,Subscriber,1980,37,Male
379,Manila & 1st,Essex Light Rail,26250,Subscriber,1982,35,Male
298,Exchange Place,Morris Canal,29469,Subscriber,1973,44,Female
227,Van Vorst Park,Grove St PATH,26306,Subscriber,30,30,Male
504,Sip Ave,Lincoln Park,29530,Subscriber,28,28,Male
338,Hilltop,Newark Ave,26248,Subscriber,43,43,Male
632,City Hall,Hamilton Park,26219,Subscriber,1992,25,Male
546,Grove St PATH,Brunswick St,26306,Customer,42,42,Male
303,Grove St PATH,Jersey & 6th St,29539,Subscriber,57,57,Male
367,Warren St,Marin Light Rail,26238,Subscriber,1982,35,Male
253,Exchange Place,Essex Light Rail,26224,Subscriber,1982,35,Male
253,Exchange Place,Morris Canal,29458,Subscriber,28,28,Male
424,Van Vorst Park,Lafayette Park,29645,Subscriber,40,40,Male
434,Christ Hospital,Sip Ave,29476,Subscriber,1995,22,Male
223,City Hall,Morris Canal,29299,Subscriber,1965,52,Male
537,City Hall,Liberty Light Rail,26300,Subscriber,1990,27,Female
478,Hamilton Park,Brunswick St,21625,Subscriber,1985,32,Female
421,Hamilton Park,Brunswick St,29282,Subscriber,1979,38,Male
256,City Hall,Monmouth and 6th,29438,Subscriber,28,28,Female
330,Exchange Place,Van Vorst Park,26236,Subscriber,1981,36,Female
337,Newark Ave,JC Medical Center,29647,Subscriber,1986,31,Male
317,Newark Ave,Brunswick & 6th,29575,Subscriber,1986,31,Female
288,5 Corners Library,Oakland Ave,26158,Subscriber,1981,36,Male
258,5 Corners Library,Oakland Ave,29552,Subscriber,28,28,Female
184,Newark Ave,Brunswick St,26177,Subscriber,1990,27,Female
201,Sip Ave,Baldwin at Montgomery,29476,Subscriber,23,23,Male
323,Columbus Drive,Van Vorst Park,29674,Subscriber,1986,31,Male
1852,Marin Light Rail,Marin Light Rail,26179,Customer,NULL,NULL,Unknown
1870,Marin Light Rail,Marin Light Rail,29452,Customer,NULL,NULL,Unknown
341,Newark Ave,Van Vorst Park,29248,Subscriber,1981,36,Male
318,Newark Ave,Van Vorst Park,29297,Subscriber,1982,35,Male
1292,Newport Pkwy,Riverview Park,26308,Subscriber,24,24,Male
329,Van Vorst Park,Liberty Light Rail,26236,Subscriber,29,29,Female
178,Brunswick & 6th,Jersey & 3rd,29503,Subscriber,1986,31,Female
256,Newark Ave,Brunswick & 6th,26157,Subscriber,1984,33,Male
242,Newark Ave,Brunswick & 6th,29494,Subscriber,1985,32,Female
916,Newport Pkwy,Heights Elevator,26166,Subscriber,1990,27,Male
434,Morris Canal,Grove St PATH,29435,Subscriber,41,41,Male
227,Columbus Drive,Morris Canal,29462,Subscriber,57,57,Male
253,Exchange Place,Columbus Drive,26162,Subscriber,1992,25,Male
307,Van Vorst Park,Lafayette Park,29203,Subscriber,1992,25,Male
173,Brunswick & 6th,Hamilton Park,29468,Subscriber,NULL,NULL,Unknown
493,McGinley Square,Marin Light Rail,26165,Subscriber,1991,26,Male
256,Morris Canal,Exchange Place,29545,Subscriber,1941,76,Male
268,Grove St PATH,Hamilton Park,29435,Subscriber,1973,44,Male
232,Hamilton Park,Newark Ave,29222,Subscriber,61,61,Female
2346,Newport Pkwy,Warren St,29236,Subscriber,42,42,Male
439,Newport Pkwy,Exchange Place,29445,Subscriber,24,24,Male
722,Newark Ave,Morris Canal,29222,Subscriber,41,41,Male
244,Essex Light Rail,Warren St,26431,Subscriber,28,28,Male
212,Paulus Hook,Morris Canal,29301,Subscriber,40,40,Male
294,Exchange Place,Morris Canal,29545,Subscriber,1984,33,Male
299,Grove St PATH,Van Vorst Park,29491,Subscriber,28,28,Male
414,JC Medical Center,Lafayette Park,29588,Subscriber,29,29,Male
555,Grove St PATH,Van Vorst Park,29675,Subscriber,47,47,Male
112,Newark Ave,Brunswick St,26248,Subscriber,1982,35,Male
167,Newark Ave,Brunswick & 6th,29253,Subscriber,1980,37,Male
450,Newark Ave,Baldwin at Montgomery,29289,Subscriber,43,43,Male
282,Warren St,Essex Light Rail,26431,Subscriber,28,28,Male
522,Hamilton Park,Grove St PATH,29675,Subscriber,1991,26,Male
735,Jersey & 3rd,Warren St,29206,Subscriber,1986,31,Male
362,5 Corners Library,Leonard Gordon Park,29518,Subscriber,1996,21,Female
314,Hamilton Park,Grove St PATH,29491,Subscriber,30,30,Female
174,Hilltop,Brunswick & 6th,29682,Subscriber,29,29,Male
710,Essex Light Rail,City Hall,29679,Subscriber,28,28,Male
651,Essex Light Rail,City Hall,26250,Subscriber,23,23,Female
258,Columbus Drive,Essex Light Rail,29679,Subscriber,24,24,Male
106,Columbus Drive,Warren St,29587,Subscriber,1963,54,Male
276,Bayside Park,Bethune Center,29257,Subscriber,1980,37,Male
662,Morris Canal,Monmouth and 6th,29545,Subscriber,1982,35,Male
634,McGinley Square,Lincoln Park,29245,Subscriber,1991,26,Female
239,McGinley Square,Astor Place,29300,Subscriber,1992,25,Male
1092,Dey St,Bayside Park,29669,Subscriber,1985,32,Male
127,Marin Light Rail,Grove St PATH,26165,Subscriber,1985,32,Male
494,Baldwin at Montgomery,City Hall,29289,Subscriber,1979,38,Male
733,North St,Sip Ave,29246,Subscriber,1990,27,Male
174,Morris Canal,Exchange Place,29233,Subscriber,1980,37,Male
223,Brunswick & 6th,Grove St PATH,26289,Subscriber,1985,32,Male
330,Hamilton Park,Newport PATH,29514,Subscriber,1973,44,Female
276,Van Vorst Park,Hamilton Park,26311,Subscriber,28,28,Male
612,Astor Place,Sip Ave,29536,Subscriber,1981,36,Male
133,Jersey & 6th St,Brunswick & 6th,26152,Subscriber,1964,53,Male
153,McGinley Square,Sip Ave,29626,Subscriber,1981,36,Male
260,Brunswick & 6th,Grove St PATH,26160,Subscriber,28,28,Female
939,Morris Canal,Warren St & Church St,25852,Subscriber,56,56,Male
337,Oakland Ave,Sip Ave,29266,Subscriber,59,59,Male
580,Liberty Light Rail,Paulus Hook,17680,Subscriber,57,57,Male
285,Oakland Ave,Sip Ave,29552,Subscriber,40,40,Male
170,Marin Light Rail,Grove St PATH,26293,Subscriber,50,50,Male
241,Essex Light Rail,Columbus Drive,29306,Subscriber,1983,34,Female
494,Newport Pkwy,Jersey & 3rd,29577,Subscriber,1991,26,Female
153,Morris Canal,Paulus Hook,29592,Subscriber,1983,34,Male
684,Sip Ave,Exchange Place,29552,Subscriber,28,28,Male
188,Hamilton Park,Grove St PATH,29662,Subscriber,1985,32,Male
194,Van Vorst Park,Grove St PATH,26194,Subscriber,1980,37,Male
651,McGinley Square,Exchange Place,26183,Subscriber,23,23,Male
169,Morris Canal,Exchange Place,26223,Subscriber,1983,34,Male
128,Van Vorst Park,Grove St PATH,29298,Subscriber,40,40,Female
1138,MLK Light Rail,Exchange Place,26230,Subscriber,40,40,Male
205,Morris Canal,Exchange Place,26269,Subscriber,1991,26,Male
192,Morris Canal,Exchange Place,29301,Subscriber,1992,25,Male
321,Leonard Gordon Park,Sip Ave,29258,Subscriber,1980,37,Male
205,JC Medical Center,Grove St PATH,29235,Subscriber,1980,37,Male
986,Hilltop,Exchange Place,26309,Subscriber,28,28,Female
202,Newport Pkwy,Newport Pkwy,26245,Subscriber,1992,25,Male
366,Hamilton Park,Columbus Drive,26178,Subscriber,46,46,Male
136,Brunswick & 6th,Jersey & 6th St,26152,Subscriber,1964,53,Male
461,Oakland Ave,Jersey & 3rd,29621,Subscriber,24,24,Female
370,Brunswick St,Essex Light Rail,29292,Subscriber,23,23,Male
248,Hamilton Park,Grove St PATH,26219,Subscriber,39,39,Male
100,Newport Pkwy,Newport PATH,26245,Subscriber,1992,25,Male
560,Baldwin at Montgomery,Columbus Drive,29476,Subscriber,47,47,Male
